分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D007,血液化学検査,160017410,総蛋白,11,97800058,8480231,8186811,8209689,8613947,8071157,7983432,8383768,7878435,8061425,8173942,7713627,8043594
D007,血液化学検査,160018910,アルブミン,11,83593146,7125889,6953797,6938719,7360731,6957024,6834203,7211470,6757458,6944910,7033513,6573835,6901597
D007,血液化学検査,160019010,尿素窒素,11,128790514,11165391,10765692,10779661,11322104,10652855,10499819,11034311,10375595,10652385,10761532,10169402,10611767
D007,血液化学検査,160019110,クレアチン,11,907384,83534,78306,78723,81665,73252,73531,76555,71771,72992,73626,71129,72300
D007,血液化学検査,160019210,クレアチニン,11,136219821,11854237,11393790,11392460,11927946,11221078,11074575,11637553,10975667,11284398,11396754,10803147,11258216
D007,血液化学検査,160019310,尿酸,11,102296366,8980973,8541800,8566168,8916321,8356168,8289219,8723193,8234448,8467854,8563001,8170930,8486291
D007,血液化学検査,160019410,グルコース,11,119597584,10480433,10011663,9996207,10418803,9829882,9689495,10184476,9680386,9930697,9977149,9544603,9853790
D007,血液化学検査,160019510,乳酸デヒドロゲナーゼ（ＬＤ）,11,102903300,8896571,8610242,8602473,9072174,8527251,8399990,8837480,8297315,8512243,8606170,8085049,8456342
D007,血液化学検査,160020010,アルカリホスファターゼ（ＡＬＰ）,11,97354525,8409283,8124417,8136869,8560440,8030371,7948918,8372969,7866945,8061581,8149014,7669872,8023846
D007,血液化学検査,160020210,コリンエステラーゼ（ＣｈＥ）,11,33464566,2900017,2792889,2813236,2955805,2757165,2735657,2887278,2707982,2761035,2794407,2621879,2737216
D007,血液化学検査,160020310,アミラーゼ,11,47682430,4122210,3989696,4009199,4196359,3941602,3907154,4088298,3842577,3929817,3998623,3755593,3901302
D007,血液化学検査,160020410,γ－グルタミルトランスフェラーゼ（γ－ＧＴ）,11,116797132,10183270,9740225,9766323,10185155,9543731,9476303,9966596,9424722,9682551,9803856,9324959,9699441
D007,血液化学検査,160020510,ロイシンアミノペプチダーゼ（ＬＡＰ）,11,5971516,527747,504889,512231,530658,488090,488123,513184,482756,489549,492037,464098,478154
D007,血液化学検査,160020610,クレアチンキナーゼ（ＣＫ）,11,74695195,6429158,6214044,6213415,6565369,6214986,6080602,6398904,6023753,6198096,6281734,5921330,6153804
D007,血液化学検査,160020710,アルドラーゼ,11,161370,13401,13734,13605,15048,13768,13152,13789,12758,13249,13673,12179,13014
D007,血液化学検査,160020910,中性脂肪,11,96887516,8604920,8089792,8134615,8362341,7772218,7801591,8224526,7819642,8044652,8126800,7822470,8083949
D007,血液化学検査,160021010,遊離コレステロール,11,69942,6743,5955,5879,6139,5757,5812,5969,5675,5827,5711,5059,5416
D007,血液化学検査,160021110,ナトリウム及びクロール,11,114237952,9859366,9531539,9539088,10067751,9490937,9331785,9810913,9197908,9443629,9555419,9002444,9407173
D007,血液化学検査,160021410,カリウム,11,114383906,9889507,9544323,9555328,10074109,9490962,9338369,9816994,9209006,9452145,9566397,9024477,9422289
D007,血液化学検査,160021510,カルシウム,11,52960095,4493616,4383879,4392349,4677532,4419732,4353395,4585333,4290677,4403473,4431541,4150543,4378025
D007,血液化学検査,160021610,イオン化カルシウム,26,176546,14212,14845,14424,16475,16121,14895,14301,14028,15188,15175,13540,13342
D007,血液化学検査,160021810,無機リン及びリン酸,17,22492201,1901156,1844158,1856783,1989531,1881689,1847334,1947471,1826720,1887731,1880265,1760287,1869076
D007,血液化学検査,160022110,鉄（Ｆｅ）,11,13771574,1177143,1149637,1183854,1241850,1142159,1162956,1197869,1111082,1119518,1119265,1064418,1101823
D007,血液化学検査,160022210,マグネシウム,11,5941511,492519,479071,485446,525073,495712,488113,516389,481244,499369,506540,473302,498733
D007,血液化学検査,160022410,総コレステロール,17,57180888,5065560,4816123,4856343,5034436,4672864,4654317,4890721,4608284,4704094,4722960,4491683,4663503
D007,血液化学検査,160022510,アスパラギン酸アミノトランスフェラーゼ（ＡＳＴ）,17,136012356,11850305,11378443,11384438,11906877,11177037,11049703,11604412,10961094,11270763,11385982,10798605,11244697
D007,血液化学検査,160022610,アラニンアミノトランスフェラーゼ（ＡＬＴ）,17,136316990,11878702,11405898,11409209,11933072,11203043,11072516,11630557,10987365,11294508,11411279,10822310,11268531
D007,血液化学検査,160022810,蛋白分画,18,4922109,442040,419643,433062,441069,396527,405659,418537,394362,392676,399629,384980,393925
D007,血液化学検査,160023210,リン脂質,15,484887,43320,40427,41049,42535,39343,39471,40844,39449,40325,39720,38371,40033
D007,血液化学検査,160023410,ＨＤＬ－コレステロール,17,72867827,6502654,6078295,6108263,6248296,5802533,5846186,6168179,5878535,6062741,6130643,5931261,6110241
D007,血液化学検査,160023610,総鉄結合能（ＴＩＢＣ）（比色法）,11,2633136,215554,214622,225956,240024,222971,226893,233087,215271,216384,213843,201120,207411
D007,血液化学検査,160023710,不飽和鉄結合能（ＵＩＢＣ）（比色法）,11,2233270,182859,183090,187983,204511,191192,190342,197734,181846,184861,182598,168051,178203
D007,血液化学検査,160024010,リパーゼ,24,2003155,170215,162091,167675,175428,161190,165577,175640,164104,168511,168891,158774,165059
D007,血液化学検査,160024210,ケトン体,30,144875,12810,13272,12934,13153,12691,12409,11566,11360,13068,11775,10595,9242
D007,血液化学検査,160024310,重炭酸塩,48,180004,14383,14393,14603,15428,14842,14774,16337,14360,15660,15536,14784,14904
D007,血液化学検査,160024610,ムコ蛋白,29,178,13,15,17,14,18,20,15,14,13,10,13,16
D007,血液化学検査,160024710,銅（Ｃｕ）,23,295306,21702,22009,23626,25738,24499,24428,26109,24576,26533,25922,24356,25808
D007,血液化学検査,160025110,グルコース－６－リン酸デヒドロゲナーゼ（Ｇ－６－ＰＤ）,80,14,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160025210,アデノシンデアミナーゼ（ＡＤＡ）,32,18518,1583,1570,1496,1668,1496,1523,1583,1531,1542,1596,1445,1485
D007,血液化学検査,160025410,グアナーゼ,35,3757,314,336,334,333,326,282,297,297,328,304,307,299
D007,血液化学検査,160025510,有機モノカルボン酸（グルタチオン）,47,504,87,77,73,42,48,11,22,28,28,26,23,39
D007,血液化学検査,160025610,有機モノカルボン酸（乳酸）,47,467706,39157,38778,39094,42814,43001,38356,39670,36615,39808,39248,35037,36128
D007,血液化学検査,160025710,有機モノカルボン酸（ピルビン酸）,47,28673,2365,2223,2392,2754,2597,2280,2513,2368,2417,2336,2137,2291
D007,血液化学検査,160025810,有機モノカルボン酸（α－ケトグルタール酸）,47,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160025910,アンモニア,50,1107345,92978,89780,91412,101615,98508,89281,94534,88773,94420,92888,83981,89175
D007,血液化学検査,160026210,胆汁酸,47,132327,11146,10576,11216,11656,11539,10734,11361,10500,11267,10819,10083,11430
D007,血液化学検査,160026310,ＡＬＰアイソザイム,48,87167,8179,7577,7725,7916,6839,6628,7010,6913,7173,7027,7003,7177
D007,血液化学検査,160026410,アミラーゼアイソザイム,48,829310,69607,67164,69546,72854,67364,67244,72429,68593,70007,70213,64527,69762
D007,血液化学検査,160026510,ＡＳＴアイソザイム,49,5064,467,375,506,460,397,457,442,385,432,411,391,341
D007,血液化学検査,160026610,γ－ＧＴアイソザイム,48,501,66,60,27,29,36,19,92,24,12,16,64,56
D007,血液化学検査,160026710,ＣＫアイソザイム,55,355821,31064,30706,30319,32207,30338,28440,29904,29163,29873,29308,27195,27304
D007,血液化学検査,160026810,ＬＤアイソザイム,48,44935,3900,3792,3903,4077,3782,3687,3930,3802,3636,3618,3423,3385
D007,血液化学検査,160026910,リポ蛋白分画,49,53689,4705,4310,4519,4819,4422,4404,4708,4585,4603,4280,4141,4193
D007,血液化学検査,160027010,ケトン体分画,59,61383,5354,4900,5310,5435,5312,4900,5056,4882,5344,5172,4935,4783
D007,血液化学検査,160027410,レシチン・コレステロール・アシルトランスフェラーゼ（Ｌ－ＣＡＴ）,70,800,68,59,67,75,56,68,75,59,60,71,72,70
D007,血液化学検査,160027510,ヘパリン,108,178,11,0,16,19,20,18,18,16,15,13,13,0
D007,血液化学検査,160027710,血液ガス分析,140,1921861,152705,159160,158097,175168,181171,161701,159834,153037,166308,164958,145115,144607
D007,血液化学検査,160028010,膵分泌性トリプシンインヒビター（ＰＳＴＩ）,95,543,49,57,58,45,57,39,49,37,47,44,26,35
D007,血液化学検査,160028310,グリココール酸,80,4934,446,438,477,487,390,362,401,390,389,408,379,367
D007,血液化学検査,160028610,ガラクトース,130,151,13,0,0,11,0,12,0,16,14,15,14,24
D007,血液化学検査,160028910,トリプシン,189,183086,16157,15045,15925,16193,14156,15192,15770,15057,15154,15256,14430,14751
D007,血液化学検査,160029010,アルミニウム（ＡＬ）,118,12430,1299,993,1156,1290,798,796,953,797,1213,1091,993,1051
D007,血液化学検査,160029110,亜鉛（Ｚｎ）,144,1070965,81473,81131,87732,96559,89621,89141,92771,88042,92126,92003,86948,93418
D007,血液化学検査,160029310,プロコラーゲン－３－ペプチド（Ｐ－３－Ｐ）,140,6617,579,534,599,622,556,532,598,521,567,515,463,531
D007,血液化学検査,160029410,アンギオテンシン１転換酵素（ＡＣＥ）,148,204627,17096,17129,18092,18617,16061,16909,17883,16951,17017,16527,15312,17033
D007,血液化学検査,160029510,ピルビン酸キナーゼ（ＰＫ）,150,122,10,0,11,14,0,0,10,13,14,14,0,0
D007,血液化学検査,160029710,ビタミンＢ１２,148,1090439,89228,87060,93572,102703,94534,95737,98860,90257,88181,86423,81004,82880
D007,血液化学検査,160030010,ビタミンＢ２,256,22617,1993,1820,2007,2191,2003,1876,2207,1717,1719,1792,1592,1700
D007,血液化学検査,160030110,ビタミンＣ,314,6727,745,464,679,553,525,506,812,448,553,507,446,489
D007,血液化学検査,160036810,フェリチン半定量,111,2570667,211522,210586,219214,236440,219617,222265,227080,208837,211448,208032,193485,202141
D007,血液化学検査,160114510,コレステロール分画,57,20736,1911,1617,1706,1906,1602,1617,1814,1724,1783,1617,1707,1732
D007,血液化学検査,160114610,リポ蛋白分画（ＰＡＧディスク電気泳動法）,80,64820,5427,5097,5134,5820,5382,5123,5727,5528,5330,5408,5454,5390
D007,血液化学検査,160114710,ＣＫ－ＭＢ,90,762447,64539,64515,64450,66754,65006,60860,63715,63107,65759,64538,59522,59682
D007,血液化学検査,160114810,赤血球コプロポルフィリン,210,381,44,40,49,37,43,31,30,26,22,15,18,26
D007,血液化学検査,160114910,エタノール,113,24786,2036,2046,2048,2179,2289,2028,2043,2013,2366,2104,1835,1799
D007,血液化学検査,160115010,アセトアミノフェン,190,310,20,18,18,44,22,35,27,24,25,35,22,20
D007,血液化学検査,160115210,心室筋ミオシン軽鎖１,184,4974,473,450,449,507,426,415,393,382,386,362,374,357
D007,血液化学検査,160115310,葉酸,158,775652,62491,60922,66246,73269,67853,68254,71154,64771,63095,61505,57656,58436
D007,血液化学検査,160115410,赤血球プロトポルフィリン,272,933,100,85,92,110,103,71,63,54,62,64,56,73
D007,血液化学検査,160123550,ミオグロビン定性,143,54348,4373,4481,4609,5165,5205,4648,4509,4190,4525,4447,3955,4241
D007,血液化学検査,160123650,ビタミンＢ１,253,337773,28616,27751,29583,32296,28994,28446,29991,27515,26761,27210,25321,25289
D007,血液化学検査,160124950,２．５－オリゴアデニル酸合成酵素活性,250,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160125050,４型コラーゲン・７Ｓ,148,94304,7851,7446,7820,8125,7500,7860,8292,7912,8215,8080,7554,7649
D007,血液化学検査,160131950,尿素窒素（尿）,11,336293,28621,27751,28551,30382,28310,27900,28696,27231,27544,27492,26347,27468
D007,血液化学検査,160132050,クレアチン（尿）,11,62960,5468,5537,5522,5684,5375,5007,5393,5009,5135,4921,4813,5096
D007,血液化学検査,160132150,クレアチニン（尿）,11,2767133,226190,216288,233551,244127,227964,224067,238179,226115,237010,232733,225147,235762
D007,血液化学検査,160132250,尿酸（尿）,11,255996,21270,20882,22273,23344,22253,21539,21837,20521,20947,20326,20288,20516
D007,血液化学検査,160132350,アミラーゼ（尿）,11,375080,33752,32003,33606,34056,29608,30856,32322,30244,30314,30137,29390,28792
D007,血液化学検査,160132450,ナトリウム及びクロール（尿）,11,1191423,97662,91904,97063,102289,94615,95432,102653,98149,102628,102113,100669,106246
D007,血液化学検査,160132650,カリウム（尿）,11,292222,23876,23054,24872,26709,24746,24893,25164,23633,25302,23404,22257,24312
D007,血液化学検査,160132750,カルシウム（尿）,11,259051,21104,20783,23323,24149,21994,20824,21991,21021,22012,20839,20096,20915
D007,血液化学検査,160132850,鉄（Ｆｅ）（尿）,11,3010,289,199,290,331,287,205,264,194,224,259,242,226
D007,血液化学検査,160132950,マグネシウム（尿）,11,14860,1196,1147,1161,1288,1265,1236,1320,1284,1275,1211,1210,1267
D007,血液化学検査,160133150,蛋白分画（尿）,18,7105,509,531,567,705,607,638,588,540,657,646,537,580
D007,血液化学検査,160133250,リパーゼ（尿）,24,334,24,28,32,28,30,28,22,28,27,31,29,27
D007,血液化学検査,160133350,銅（Ｃｕ）（尿）,23,1468,129,106,118,139,129,123,132,132,126,112,94,128
D007,血液化学検査,160133550,有機モノカルボン酸（グルタチオン）（尿）,47,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160133650,有機モノカルボン酸（乳酸）（尿）,47,168,14,0,17,21,14,14,15,0,16,20,12,0
D007,血液化学検査,160133750,有機モノカルボン酸（ピルビン酸）（尿）,47,164,14,0,14,20,11,17,18,13,13,20,10,0
D007,血液化学検査,160133950,アミラーゼアイソザイム（尿）,48,5861,542,477,508,495,504,447,478,513,532,466,445,454
D007,血液化学検査,160134050,γ－ＧＴアイソザイム（尿）,48,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160134150,アルミニウム（ＡＬ）（尿）,118,30,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160134250,亜鉛（Ｚｎ）（尿）,144,225,15,21,20,18,20,20,14,13,26,21,21,16
D007,血液化学検査,160137750,アミラーゼアイソザイム（膵液）,48,38452,3333,3463,3120,3741,3045,3169,3120,2941,3286,3199,2990,3045
D007,血液化学検査,160137850,胆汁酸（胆汁）,47,21636,1838,1784,1784,1935,1787,1661,1904,1724,1923,1841,1644,1811
D007,血液化学検査,160137950,グルコース（胸水）,11,5755,511,471,469,474,433,476,513,490,464,492,481,481
D007,血液化学検査,160138050,アデノシンデアミナーゼ（ＡＤＡ）（胸水）,32,10730,942,912,838,905,846,791,922,916,926,945,895,892
D007,血液化学検査,160138150,グルコース（髄液）,11,9430,793,805,794,893,856,805,822,743,786,746,675,712
D007,血液化学検査,160138250,クロール（髄液）,11,7394,608,574,655,728,656,601,629,571,583,601,552,636
D007,血液化学検査,160138650,トリプシン（十二指腸液）,189,1118,75,108,101,101,91,82,103,93,79,82,84,119
D007,血液化学検査,160138750,グルコース（腹水）,11,1388,106,102,103,123,136,112,114,131,99,135,103,124
D007,血液化学検査,160142350,１．５－アンヒドロ－Ｄ－グルシトール（１．５ＡＧ）,80,230478,21427,20223,20769,21532,19693,19044,19429,18055,18539,17978,16993,16796
D007,血液化学検査,160145150,ホスフォリパーゼＡ２（ＰＬＡ２）,204,57729,5055,4832,5127,5018,4490,4863,4982,4865,4896,4775,4355,4471
D007,血液化学検査,160145310,４型コラーゲン,143,38875,3393,3179,3309,3466,3318,3208,3334,3134,3259,3206,2922,3147
D007,血液化学検査,160149650,糖固定化酵素電極（血中）,11,1502579,130824,126804,126371,132497,127845,122183,129331,124946,125216,121626,116174,118762
D007,血液化学検査,160149750,クロール固定化酵素電極（血中）,11,134022,11330,11344,10816,11964,11474,10857,11694,10920,11378,11166,10258,10821
D007,血液化学検査,160149850,ケトン体固定化酵素電極（血中）,11,16225,1303,1330,1372,1417,1395,1336,1417,1371,1594,1290,1293,1107
D007,血液化学検査,160151050,グリコアルブミン,55,1807577,155583,148084,149128,156058,150805,145949,156431,147010,154372,152935,141928,149294
D007,血液化学検査,160151150,ヒアルロン酸,184,158721,14206,12939,14127,14051,12710,13374,13847,12926,13193,12844,11886,12618
D007,血液化学検査,160152350,アルブミン非結合型ビリルビン,143,4028,340,368,321,358,365,367,353,256,345,308,309,338
D007,血液化学検査,160152650,ＡＬＰアイソザイム（ＰＡＧ電気泳動法）,180,2804,225,239,239,244,240,235,231,238,252,237,226,198
D007,血液化学検査,160152750,ＬＤアイソザイム１型,95,942,94,47,66,149,92,39,104,43,131,68,55,54
