分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D007,血液化学検査,160018910,アルブミン,11,32525058,2741058,2704001,2611333,2849365,2789643,2640409,2722783,2670611,2793128,2767564,2568424,2666739
D007,血液化学検査,160019010,尿素窒素,11,41124136,3492525,3432385,3313390,3602334,3535762,3329429,3432796,3371595,3528472,3489003,3241014,3355431
D007,血液化学検査,160019110,クレアチン,11,190603,16365,16395,15986,17121,15920,15192,15299,15331,16275,16220,14964,15535
D007,血液化学検査,160019210,クレアチニン,11,41214468,3501975,3439746,3320467,3610383,3543112,3336040,3441943,3379466,3535127,3495036,3247883,3363290
D007,血液化学検査,160019310,尿酸,11,19793301,1674335,1658176,1592075,1737445,1703639,1600397,1643183,1617754,1695782,1695533,1560174,1614808
D007,血液化学検査,160019410,グルコース,11,49665997,4207015,4183176,4063084,4276110,4197006,3972827,4094809,4035176,4197620,4268606,4047417,4123151
D007,血液化学検査,160019510,乳酸デヒドロゲナーゼ（ＬＤ）,11,36011996,3052883,3007295,2897227,3155731,3095824,2918956,3010570,2952135,3088565,3064409,2834999,2933402
D007,血液化学検査,160020010,アルカリホスファターゼ（ＡＬＰ）,11,30893595,2603030,2569001,2482001,2714122,2661302,2515463,2593557,2536448,2644681,2620833,2429843,2523314
D007,血液化学検査,160020210,コリンエステラーゼ（ＣｈＥ）,11,9847187,837544,822240,798159,870975,846286,802995,831405,807740,837162,828705,767061,796915
D007,血液化学検査,160020310,アミラーゼ,11,17371009,1456799,1439109,1396918,1520844,1504504,1424804,1465184,1429427,1488288,1470487,1361524,1413121
D007,血液化学検査,160020410,γ－グルタミルトランスフェラーゼ（γ－ＧＴ）,11,30293520,2545135,2510503,2431043,2655400,2608571,2463694,2541562,2490592,2596725,2578668,2389408,2482219
D007,血液化学検査,160020510,ロイシンアミノペプチダーゼ（ＬＡＰ）,11,1416815,123993,121274,118118,128297,121889,115267,119557,116078,117812,115328,107167,112035
D007,血液化学検査,160020610,クレアチンキナーゼ（ＣＫ）,11,26128746,2194435,2171614,2087178,2274975,2249891,2111282,2176457,2147024,2257381,2257954,2071150,2129405
D007,血液化学検査,160020710,アルドラーゼ,11,24988,2091,2077,2123,2387,2170,2001,2106,1943,2072,2163,1872,1983
D007,血液化学検査,160020910,中性脂肪,11,8193173,702578,691975,669932,723599,696847,660312,685482,670686,689600,698153,639353,664656
D007,血液化学検査,160021010,遊離コレステロール,11,9361,778,723,683,820,786,723,845,810,830,764,781,818
D007,血液化学検査,160021110,ナトリウム及びクロール,11,41166571,3498754,3438067,3318661,3609065,3541568,3331263,3437412,3374099,3529985,3487432,3242328,3357937
D007,血液化学検査,160021410,カリウム,11,40442280,3440853,3378022,3259386,3546493,3479329,3272775,3376569,3315785,3467042,3425431,3183329,3297266
D007,血液化学検査,160021510,カルシウム,11,18739942,1565091,1557960,1508471,1646916,1617311,1525975,1570102,1535371,1605994,1599224,1478791,1528736
D007,血液化学検査,160021610,イオン化カルシウム,26,846137,71778,70597,69133,73454,71372,66045,70196,69433,74166,73971,68318,67674
D007,血液化学検査,160021810,無機リン及びリン酸,17,7753468,640460,637565,620050,679726,666569,630293,644556,635081,669219,669056,617372,643521
D007,血液化学検査,160022110,鉄（Ｆｅ）,11,2509863,215116,213083,206413,222594,212881,200626,209082,204871,211451,212674,196093,204979
D007,血液化学検査,160022210,マグネシウム,11,3509726,283065,282999,278902,305152,300733,285540,292027,290083,305036,307417,282665,296107
D007,血液化学検査,160022410,総コレステロール,17,8188813,709084,694076,672519,726392,699625,663013,687223,668972,689622,689017,631939,657331
D007,血液化学検査,160022510,アスパラギン酸アミノトランスフェラーゼ（ＡＳＴ）,17,40125847,3406012,3348125,3231505,3516778,3447214,3251018,3355331,3291675,3441403,3403879,3160452,3272455
D007,血液化学検査,160022610,アラニンアミノトランスフェラーゼ（ＡＬＴ）,17,40055017,3399311,3342073,3225885,3511122,3441347,3246297,3349306,3285913,3434954,3397744,3154159,3266906
D007,血液化学検査,160022810,蛋白分画,18,694054,61329,59907,57928,61890,60058,55970,57558,56095,57350,58576,53248,54145
D007,血液化学検査,160023210,リン脂質,15,91181,7455,7258,7533,8305,7958,7215,7556,7579,7666,7906,7244,7506
D007,血液化学検査,160023410,ＨＤＬ－コレステロール,17,4578864,392890,386954,374773,401770,388031,365613,382312,375376,386619,393646,359858,371022
D007,血液化学検査,160023610,総鉄結合能（ＴＩＢＣ）（比色法）,11,576239,49119,48653,47052,50336,48350,45332,47539,47057,48872,50006,46053,47870
D007,血液化学検査,160023710,不飽和鉄結合能（ＵＩＢＣ）（比色法）,11,592572,51042,50868,48802,53167,49715,46519,48754,48147,49464,51291,46134,48669
D007,血液化学検査,160024010,リパーゼ,24,887001,70222,70451,70330,77519,78086,73981,76406,73438,75918,74386,70199,76065
D007,血液化学検査,160024210,ケトン体,30,68989,6427,6039,5788,5609,6141,5941,5624,5356,5977,6053,5247,4787
D007,血液化学検査,160024310,重炭酸塩,48,82422,6430,6694,6579,7038,6998,6189,6977,6765,7750,7322,6728,6952
D007,血液化学検査,160024610,ムコ蛋白,29,20,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160024710,銅（Ｃｕ）,23,112884,8321,8944,9151,10222,9339,8961,9549,9688,9536,9819,9292,10062
D007,血液化学検査,160025110,グルコース－６－リン酸デヒドロゲナーゼ（Ｇ－６－ＰＤ）,80,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160025210,アデノシンデアミナーゼ（ＡＤＡ）,32,49405,4172,4314,4110,4285,4105,3848,4181,4013,4207,4295,3819,4056
D007,血液化学検査,160025410,グアナーゼ,35,590,44,45,55,57,58,42,43,57,54,50,38,47
D007,血液化学検査,160025510,有機モノカルボン酸（グルタチオン）,47,749,83,111,96,101,41,40,40,51,42,52,38,54
D007,血液化学検査,160025610,有機モノカルボン酸（乳酸）,47,1298563,106703,105960,106047,110663,110380,104402,106009,106952,114363,116201,104079,106804
D007,血液化学検査,160025710,有機モノカルボン酸（ピルビン酸）,47,21363,1659,1740,1916,2071,1861,1622,1894,1761,1807,1751,1676,1605
D007,血液化学検査,160025810,有機モノカルボン酸（α－ケトグルタール酸）,47,72,0,28,37,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160025910,アンモニア,50,948784,80370,81261,78960,84245,79851,74990,77494,77166,82432,82112,74540,75363
D007,血液化学検査,160026210,胆汁酸,47,43348,3565,3300,3536,3853,3985,3581,3701,3607,3612,3343,3504,3761
D007,血液化学検査,160026310,ＡＬＰアイソザイム,48,24538,2129,2225,2095,2260,2106,1871,2047,1997,1865,2099,1918,1926
D007,血液化学検査,160026410,アミラーゼアイソザイム,48,776585,62148,60595,61987,67748,68236,64570,67506,65531,67767,63505,61388,65604
D007,血液化学検査,160026510,ＡＳＴアイソザイム,49,524,46,53,58,43,54,37,34,37,39,40,41,42
D007,血液化学検査,160026610,γ－ＧＴアイソザイム,48,95,0,0,0,0,0,0,0,0,0,0,24,27
D007,血液化学検査,160026710,ＣＫアイソザイム,55,576152,50306,48853,46633,49067,47875,44397,47139,48016,52170,51298,44637,45761
D007,血液化学検査,160026810,ＬＤアイソザイム,48,24192,2089,2159,2033,2205,2103,1799,2048,1891,1949,2088,1859,1969
D007,血液化学検査,160026910,リポ蛋白分画,49,4669,423,382,397,412,433,366,385,379,364,330,368,430
D007,血液化学検査,160027010,ケトン体分画,59,39208,3389,3362,3389,3428,3346,3044,3185,3183,3322,3436,3000,3124
D007,血液化学検査,160027410,レシチン・コレステロール・アシルトランスフェラーゼ（Ｌ－ＣＡＴ）,70,589,42,51,41,56,40,44,54,45,48,39,67,62
D007,血液化学検査,160027510,ヘパリン,108,1043,92,69,74,111,75,91,77,76,104,86,89,99
D007,血液化学検査,160027710,血液ガス分析,140,9525548,796167,786791,773278,809289,798277,756285,788297,792277,842461,851206,760762,770458
D007,血液化学検査,160028010,膵分泌性トリプシンインヒビター（ＰＳＴＩ）,95,175,13,18,0,16,0,20,17,13,15,21,15,10
D007,血液化学検査,160028310,グリココール酸,80,1465,138,130,108,121,141,124,122,122,107,119,118,115
D007,血液化学検査,160028610,ガラクトース,130,69,0,0,0,13,0,0,0,0,0,0,0,0
D007,血液化学検査,160028910,トリプシン,189,12285,1049,1072,1094,1112,1097,977,1074,966,1004,1017,812,1011
D007,血液化学検査,160029010,アルミニウム（ＡＬ）,118,9048,846,767,821,908,611,634,640,669,805,956,697,694
D007,血液化学検査,160029110,亜鉛（Ｚｎ）,144,329105,25834,25950,26882,30086,27946,26467,27633,27338,27805,28082,26584,28498
D007,血液化学検査,160029310,プロコラーゲン－３－ペプチド（Ｐ－３－Ｐ）,140,2407,189,178,196,220,216,202,211,199,203,206,191,196
D007,血液化学検査,160029410,アンギオテンシン１転換酵素（ＡＣＥ）,148,62761,5259,5327,5221,5552,5283,4821,5301,5111,5111,5607,5048,5120
D007,血液化学検査,160029510,ピルビン酸キナーゼ（ＰＫ）,150,54,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160029710,ビタミンＢ１２,148,301742,24375,24444,24301,26860,26296,23839,25289,25272,26006,26203,24040,24817
D007,血液化学検査,160030010,ビタミンＢ２,256,10767,877,923,955,989,894,836,864,875,886,944,858,866
D007,血液化学検査,160030110,ビタミンＣ,314,4975,340,347,383,493,442,421,460,406,433,419,395,436
D007,血液化学検査,160036810,フェリチン半定量,111,573544,48363,48779,47055,50409,48432,45555,47661,46356,48491,49691,44929,47823
D007,血液化学検査,160114510,コレステロール分画,57,2536,211,184,201,210,220,202,234,216,219,202,198,239
D007,血液化学検査,160114610,リポ蛋白分画（ＰＡＧディスク電気泳動法）,80,5366,441,423,437,478,464,442,503,432,438,422,444,442
D007,血液化学検査,160114710,ＣＫ－ＭＢ,90,1354667,114815,111507,108431,112991,111710,101870,109334,114390,123374,123510,111750,110985
D007,血液化学検査,160114810,赤血球コプロポルフィリン,210,146,0,11,0,12,0,0,0,10,43,16,0,12
D007,血液化学検査,160114910,エタノール,113,22167,1861,1956,1718,1846,1961,1738,1892,1844,2030,1939,1668,1714
D007,血液化学検査,160115010,アセトアミノフェン,190,971,48,67,82,78,86,73,89,125,70,81,85,87
D007,血液化学検査,160115210,心室筋ミオシン軽鎖１,184,2533,216,218,217,193,226,177,222,200,210,220,205,229
D007,血液化学検査,160115310,葉酸,158,286033,23008,23123,22805,25208,24792,22630,23950,23979,24829,25046,22902,23761
D007,血液化学検査,160115410,赤血球プロトポルフィリン,272,96,0,0,0,13,13,0,0,0,0,0,0,13
D007,血液化学検査,160123550,ミオグロビン定性,143,66037,5389,5512,5077,6354,7036,5975,5375,5070,5251,5278,4873,4847
D007,血液化学検査,160123650,ビタミンＢ１,253,124899,9797,9981,10249,11230,10791,9855,10473,10426,10637,11001,10134,10325
D007,血液化学検査,160124950,２．５－オリゴアデニル酸合成酵素活性,250,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160125050,４型コラーゲン・７Ｓ,148,14833,1246,1171,1287,1413,1302,1106,1194,1236,1251,1243,1160,1224
D007,血液化学検査,160131950,尿素窒素（尿）,11,618264,50677,51159,50900,56068,56662,49169,50815,50332,52303,51958,48782,49439
D007,血液化学検査,160132050,クレアチン（尿）,11,43711,3580,3690,3688,3988,3983,3342,3534,3476,3716,3665,3462,3587
D007,血液化学検査,160132150,クレアチニン（尿）,11,1443357,120039,118181,119062,131223,129165,114150,118998,117414,122226,120935,114384,117580
D007,血液化学検査,160132250,尿酸（尿）,11,217589,17435,18012,18451,20206,20170,17328,17505,17724,18281,18237,17043,17197
D007,血液化学検査,160132350,アミラーゼ（尿）,11,183965,15693,15432,16154,16601,16389,15015,15460,14821,15039,14833,13851,14677
D007,血液化学検査,160132450,ナトリウム及びクロール（尿）,11,822200,67381,68125,67983,75687,75806,66737,67793,66791,69174,68230,62925,65568
D007,血液化学検査,160132650,カリウム（尿）,11,801970,65015,65866,67083,73942,74076,64715,66595,65433,67696,66453,61698,63398
D007,血液化学検査,160132750,カルシウム（尿）,11,213346,16965,17221,17896,19836,19768,17160,18128,17448,17864,17332,16199,17529
D007,血液化学検査,160132850,鉄（Ｆｅ）（尿）,11,69,12,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160132950,マグネシウム（尿）,11,44411,3421,3502,3790,4111,4344,3728,3806,3724,3572,3463,3477,3473
D007,血液化学検査,160133150,蛋白分画（尿）,18,12804,1118,988,1078,1186,1082,1059,1098,1066,986,1105,993,1045
D007,血液化学検査,160133250,リパーゼ（尿）,24,521,46,37,49,73,57,57,39,47,40,33,27,16
D007,血液化学検査,160133350,銅（Ｃｕ）（尿）,23,2090,178,149,151,182,189,151,177,183,180,188,159,203
D007,血液化学検査,160133650,有機モノカルボン酸（乳酸）（尿）,47,753,90,101,96,29,83,44,65,64,38,46,50,47
D007,血液化学検査,160133750,有機モノカルボン酸（ピルビン酸）（尿）,47,1253,65,71,69,85,110,96,98,108,148,177,88,138
D007,血液化学検査,160133850,有機モノカルボン酸（α－ケトグルタール酸）（尿）,47,26,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160133950,アミラーゼアイソザイム（尿）,48,6152,573,491,536,571,538,437,521,509,469,491,507,509
D007,血液化学検査,160134050,γ－ＧＴアイソザイム（尿）,48,0,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160134150,アルミニウム（ＡＬ）（尿）,118,26,0,0,0,0,0,0,0,0,0,0,0,0
D007,血液化学検査,160134250,亜鉛（Ｚｎ）（尿）,144,1140,70,68,77,93,118,97,111,128,92,82,76,128
D007,血液化学検査,160137750,アミラーゼアイソザイム（膵液）,48,31215,2606,2704,2564,3301,2716,2544,2411,2318,2730,2449,2428,2444
D007,血液化学検査,160137850,胆汁酸（胆汁）,47,9435,820,883,847,809,756,786,743,737,778,770,756,750
D007,血液化学検査,160137950,グルコース（胸水）,11,20365,1845,1627,1568,1647,1636,1463,1701,1560,1870,1957,1762,1729
D007,血液化学検査,160138050,アデノシンデアミナーゼ（ＡＤＡ）（胸水）,32,37546,3301,3253,2929,3179,3014,2785,3097,3109,3212,3380,3039,3248
D007,血液化学検査,160138150,グルコース（髄液）,11,76217,6238,6327,6507,7081,6725,6085,6316,6337,6442,6225,5852,6082
D007,血液化学検査,160138250,クロール（髄液）,11,46577,3798,3826,3892,4120,4071,3790,3990,4064,3882,4020,3451,3673
D007,血液化学検査,160138650,トリプシン（十二指腸液）,189,334,25,36,22,41,31,46,16,34,17,27,20,19
D007,血液化学検査,160138750,グルコース（腹水）,11,7037,550,582,553,576,633,560,577,620,638,612,545,591
D007,血液化学検査,160142350,１．５－アンヒドロ－Ｄ－グルシトール（１．５ＡＧ）,80,14321,1324,1223,1265,1355,1215,1107,1193,1105,1174,1171,1084,1105
D007,血液化学検査,160145150,ホスフォリパーゼＡ２（ＰＬＡ２）,204,4505,402,365,368,400,407,357,367,347,393,403,324,372
D007,血液化学検査,160145310,４型コラーゲン,143,10037,807,793,792,866,928,790,874,885,798,856,812,836
D007,血液化学検査,160149650,糖固定化酵素電極（血中）,11,6734599,566959,572405,558570,567064,555696,535983,544184,541982,560108,580349,570308,580991
D007,血液化学検査,160149750,クロール固定化酵素電極（血中）,11,102380,9959,9226,8854,9930,9544,7253,7630,7914,8187,8080,7697,8106
D007,血液化学検査,160149850,ケトン体固定化酵素電極（血中）,11,43298,3309,3751,4209,3591,3617,3502,3556,3637,4043,3733,2958,3392
D007,血液化学検査,160151050,グリコアルブミン,55,202999,17233,16939,16706,17497,16890,15816,16410,16675,16847,17812,16856,17318
D007,血液化学検査,160151150,ヒアルロン酸,184,44477,3860,3833,3732,4043,3776,3457,3703,3625,3656,3746,3420,3626
D007,血液化学検査,160152350,アルブミン非結合型ビリルビン,143,104872,8653,8620,8931,9651,8927,8444,9382,8127,9211,8732,7808,8386
D007,血液化学検査,160152650,ＡＬＰアイソザイム（ＰＡＧ電気泳動法）,180,724,61,58,62,64,64,56,47,51,51,70,76,64
D007,血液化学検査,160152750,ＬＤアイソザイム１型,95,545,44,39,42,50,58,53,30,56,41,53,35,44
D007,血液化学検査,160152850,心筋トロポニンＴ（ＴｎＴ）定性・定量,120,475180,39756,38743,37701,39460,38970,36199,39492,40585,43593,43836,38473,38372
D007,血液化学検査,160153450,リポ蛋白（ａ）,107,34455,2953,2719,2868,2936,2852,2630,2994,2954,2899,2869,2855,2926
D007,血液化学検査,160153550,レムナント様リポ蛋白コレステロール（ＲＬＰ－Ｃ）,189,20864,1830,1673,1844,1771,1756,1585,1770,1782,1725,1697,1695,1736
D007,血液化学検査,160154250,肝細胞増殖因子（ＨＧＦ）,227,1954,177,136,162,222,183,158,175,162,136,144,158,141
D007,血液化学検査,160157150,リポ蛋白リパーゼ（ＬＰＬ）,223,1371,122,133,118,145,140,90,107,97,103,96,112,108
D007,血液化学検査,160158150,１．２５－ジヒドロキシビタミンＤ３,388,22338,1863,2003,1962,2048,1942,1736,1836,1794,1774,1756,1802,1822
